range;linha;descricao;posto;datainicioplan;datafimplan;datainicioreal;datafimreal;fimreal_fimplan;inicioreal_inicioplan;fimreal_inicioreal;fimplan_inicioplan
L1588;CF-3;GATE B QUALIDADE;Gate B Qualidade;2019-06-10 07:30:00.000;2019-06-10 16:30:00.000;2019-06-07 07:00:00.000;2019-06-07 22:00:00.000;1;1;1;1
L1588;CF-3;GATE B PRODUÇÃO;Gate B Produção;2019-06-11 07:30:00.000;2019-06-11 16:30:00.000;2019-06-10 07:00:00.000;2019-06-10 22:00:00.000;1;1;1;1
L1588;CF-3;SELAGEM;Selagem;2019-06-12 07:30:00.000;2019-06-12 16:30:00.000;2019-06-11 07:00:00.000;2019-06-17 15:00:00.000;-3;1;5;1
L1588;CF-3;PINTURA;Pintura;2019-06-13 07:30:00.000;2019-06-13 16:30:00.000;2019-06-18 07:00:00.000;2019-06-18 22:00:00.000;-3;-3;1;1
L1588;CF-3;COMPL POS PINTURA;Compl Pós-Pint + Hoisting;2019-06-14 12:30:00.000;2019-06-14 16:30:00.000;2019-06-19 07:00:00.000;2019-06-20 22:00:00.000;-4;-3;1;1
L1588;CF-3;PU FINAL;PU Final;2019-06-17 07:30:00.000;2019-06-18 16:30:00.000;2019-06-21 07:00:00.000;2019-06-24 22:00:00.000;-3;-3;2;2
L1588;CF-3;GATE C;Gate C;2019-06-19 07:30:00.000;2019-06-19 16:30:00.000;2019-06-26 07:00:00.000;2019-06-26 15:00:00.000;-4;-4;1;1
L1588;CF-3;ENVIO EADI;Fuselagem Disponível;2019-06-24 07:30:00.000;2019-06-24 07:30:00.000;2019-06-26 17:26:00.000;2019-06-26 17:45:00.000;-2;-2;1;1
L1589;CF-1;67080;67080 - Enquadramento Porta;2019-05-17 07:30:00.000;2019-05-21 16:30:00.000;2019-05-16 07:00:00.000;2019-05-17 13:00:00.000;2;1;2;3
L1589;CF-1;67120;67120 - Piso;2019-05-17 07:30:00.000;2019-05-27 16:30:00.000;2019-05-16 15:00:00.000;2019-05-20 15:00:00.000;5;1;3;7
L1589;CF-1;67061;67061 - Lateral Lower Right;2019-05-20 07:30:00.000;2019-05-22 16:30:00.000;2019-05-16 08:00:00.000;2019-05-17 15:00:00.000;3;2;2;3
L1589;CF-1;67065;67065 - Lateral Lower Right;2019-05-24 07:30:00.000;2019-05-28 16:30:00.000;2019-05-21 08:00:00.000;2019-05-24 15:00:00.000;2;3;4;3
L1589;CF-1;67051;67051 - Lateral Lower Left;2019-05-23 07:30:00.000;2019-05-27 16:30:00.000;2019-05-21 11:00:00.000;2019-05-24 11:00:00.000;1;2;4;3
L1589;CF-1;67030;67030 - Shell Lower;2019-05-29 07:30:00.000;2019-05-31 16:30:00.000;2019-05-28 07:00:00.000;2019-06-03 11:00:00.000;-1;1;5;3
L1589;CF-1;67042;67042 - Lateral Upper LF;2019-05-22 07:30:00.000;2019-05-24 16:30:00.000;2019-05-21 11:00:00.000;2019-05-22 13:00:00.000;2;1;2;3
L1589;CF-1;67041;67041 - Lateral Lower RH;2019-05-23 07:30:00.000;2019-05-27 16:30:00.000;2019-05-16 14:00:00.000;2019-05-17 15:30:00.000;6;5;2;3
L1589;CF-1;67040;67040 - Shell Upper;2019-05-28 07:30:00.000;2019-05-30 16:30:00.000;2019-05-23 08:00:00.000;2019-05-24 15:00:00.000;4;3;2;3
L1589;CF-1;67010;67010 - Assy Junction;2019-06-03 07:30:00.000;2019-06-05 16:30:00.000;2019-06-03 09:30:00.000;2019-06-06 15:00:00.000;-1;0;4;3
L1589;CF-1;INTERFACE;Interface ;2019-06-07 07:30:00.000;2019-06-11 16:30:00.000;2019-06-07 07:00:00.000;2019-06-13 15:00:00.000;-2;0;5;3
L1589;CF-1;GATE A;Gate A;2019-06-07 07:30:00.000;2019-06-11 16:30:00.000;2019-06-14 07:00:00.000;2019-06-14 15:00:00.000;-3;-5;1;3
L1589;CF-1;COMPLEMENTAÇÃO;Complementação;2019-06-06 07:30:00.000;2019-06-14 16:30:00.000;2019-06-17 07:00:00.000;2019-06-19 15:00:00.000;-3;-7;3;7
L1589;CF-1;GATE B QUA;Gate B Qualidade;2019-06-17 07:30:00.000;2019-06-17 09:30:00.000;2019-06-20 07:00:00.000;2019-06-21 15:00:00.000;-3;-3;1;1
L1589;CF-1;GATE B PRO;Gate B Produção;2019-06-17 10:00:00.000;2019-06-17 16:30:00.000;2019-06-24 07:00:00.000;2019-06-25 15:00:00.000;-5;-4;2;1
L1589;CF-1;SELAGEM;Selagem;2019-06-18 07:30:00.000;2019-06-18 16:30:00.000;2019-06-26 07:00:00.000;2019-06-26 15:00:00.000;-5;-5;1;1
L1589;CF-1;PINTURA;Pintura;2019-06-19 07:30:00.000;2019-06-19 16:30:00.000;2019-06-27 07:00:00.000;2019-06-28 15:00:00.000;-6;-5;2;1
L1589;CF-1;PRÉ-INSPEÇÃO;Pré Inspeção;2019-06-24 07:30:00.000;2019-06-24 12:00:00.000;2019-07-01 07:00:00.000;2019-07-01 15:00:00.000;-5;-5;1;1
L1589;CF-1;INSPEÇÃO;Inspeção Sel Pint;2019-06-24 12:30:00.000;2019-06-24 16:30:00.000;2019-07-02 07:00:00.000;2019-07-03 15:00:00.000;-7;-6;2;1
L1589;CF-1;PU FINAL;PU Final;2019-06-25 07:30:00.000;2019-06-26 16:30:00.000;2019-07-04 07:00:00.000;2019-07-04 22:00:00.000;-6;-7;1;2
L1589;CF-1;GATE C;Gate C;2019-06-27 07:30:00.000;2019-06-27 16:30:00.000;2019-07-05 07:00:00.000;2019-07-05 22:00:00.000;-6;-6;1;1
L1589;CF-1;ENVIO EADI;Fuselagem Disponível;2019-06-28 07:30:00.000;2019-06-28 07:30:00.000;2019-07-10 07:00:00.000;2019-07-10 15:00:00.000;-7;-7;1;1
L1589;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-04-11 07:30:00.000;2019-04-15 16:30:00.000;2019-04-10 17:00:00.000;2019-04-11 06:20:00.000;2;1;2;3
L1589;CF-3;65420;65420 - Enquadramento Porta;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-03-25 12:30:00.000;2019-03-26 15:40:00.000;21;20;2;3
L1589;CF-3;65480;65480 - Enquadramento Porta;2019-04-22 07:30:00.000;2019-04-24 16:30:00.000;2019-04-01 08:10:00.000;2019-04-03 08:30:00.000;13;13;2;3
L1589;CF-3;65540;65540 - Enquadramento Porta;2019-04-22 07:30:00.000;2019-04-24 16:30:00.000;2019-04-02 13:40:00.000;2019-04-04 13:00:00.000;13;12;2;3
L1589;CF-3;65600;65600 - Piso;2019-05-06 07:30:00.000;2019-05-08 16:30:00.000;2019-04-08 10:00:00.000;2019-04-10 13:00:00.000;18;18;3;3
L1589;CF-3;65660;65660 - Piso;2019-05-06 07:30:00.000;2019-05-08 16:30:00.000;2019-03-27 07:00:00.000;2019-03-28 15:00:00.000;26;25;2;3
L1589;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-04-16 07:30:00.000;2019-04-18 16:30:00.000;2019-04-11 07:00:00.000;2019-04-12 22:20:00.000;4;3;2;3
L1589;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-03-26 16:20:00.000;2019-04-01 07:30:00.000;17;19;5;3
L1589;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-04-29 07:30:00.000;2019-05-02 16:30:00.000;2019-04-03 16:30:00.000;2019-04-09 10:03:00.000;15;16;4;3
L1589;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-04-17 07:30:00.000;2019-04-22 16:30:00.000;2019-03-25 21:00:00.000;2019-03-27 14:00:00.000;16;16;3;3
L1589;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-04-17 07:30:00.000;2019-04-22 16:30:00.000;2019-03-29 17:05:00.000;2019-04-03 06:40:00.000;11;12;3;3
L1589;CF-3;65180;65180 - Lower Panel;2019-04-22 07:30:00.000;2019-04-24 16:30:00.000;2019-04-15 06:40:00.000;2019-04-16 15:10:00.000;5;4;2;3
L1589;CF-3;65720;65720 - Lower Fuselage;2019-04-25 07:30:00.000;2019-04-29 16:30:00.000;2019-04-16 15:30:00.000;2019-04-18 09:00:00.000;6;6;3;3
L1589;CF-3;65240;65240 - Lower Panel RH;2019-04-29 07:30:00.000;2019-05-02 16:30:00.000;2019-04-02 12:20:00.000;2019-04-04 14:30:00.000;18;17;2;3
L1589;CF-3;65110;65110 - Lateral LowerRH;2019-05-03 07:30:00.000;2019-05-10 16:30:00.000;2019-04-18 14:00:00.000;2019-04-26 15:30:00.000;9;9;6;6
L1589;CF-3;65120;65120 - Lower Panel LF;2019-05-06 07:30:00.000;2019-05-08 16:30:00.000;2019-04-10 07:00:00.000;2019-04-15 07:00:00.000;15;16;4;3
L1589;CF-3;65900;65900 - Shell Lower;2019-05-14 07:30:00.000;2019-05-21 16:30:00.000;2019-04-29 19:00:00.000;2019-05-07 23:00:00.000;10;10;6;6
L1589;CF-3;65400;65400 - Upper Panel;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-03-27 14:45:00.000;2019-03-29 19:45:00.000;18;18;3;3
L1589;CF-3;65360;65360 - Upper Panel RH;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-04-08 07:30:00.000;2019-04-10 09:30:00.000;11;11;3;3
L1589;CF-3;65300;65300 - Upper Panel LF;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-04-08 07:00:00.000;2019-04-10 10:00:00.000;11;11;3;3
L1589;CF-3;65780;65780 - Lateral Upper LF;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-22 10:20:00.000;2019-04-25 06:30:00.000;5;6;4;3
L1589;CF-3;65840;65840 - Lateral Upper RH;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-16 22:30:00.000;2019-04-22 21:10:00.000;8;9;4;3
L1589;CF-3;65960;65960 - Shell Upper;2019-05-09 07:30:00.000;2019-05-16 16:30:00.000;2019-04-26 15:30:00.000;2019-05-06 15:00:00.000;8;8;6;6
L1589;CF-3;66000;66000 - Assy Junction;2019-05-22 07:30:00.000;2019-05-29 16:30:00.000;2019-05-09 07:30:00.000;2019-05-16 07:00:00.000;9;9;6;6
L1589;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-05-31 07:30:00.000;2019-06-04 16:30:00.000;2019-05-16 09:00:00.000;2019-05-22 15:00:00.000;9;11;5;3
L1589;CF-3;GATE A;Gate A;2019-06-05 07:30:00.000;2019-06-07 16:30:00.000;2019-05-23 13:45:00.000;2019-05-28 18:30:00.000;8;9;4;3
L1589;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-06-04 07:30:00.000;2019-06-05 16:30:00.000;2019-06-06 06:30:00.000;2019-06-10 15:00:00.000;-3;-2;3;2
L1589;CF-3;COMPLEMENTAÇÃO;Complementação;2019-06-06 07:30:00.000;2019-06-13 16:30:00.000;2019-06-11 07:00:00.000;2019-06-12 22:00:00.000;1;-3;2;6
L1589;CF-3;GATE B QUALIDADE;Gate B Qualidade;2019-06-14 07:30:00.000;2019-06-14 16:30:00.000;2019-06-13 07:00:00.000;2019-06-14 22:00:00.000;0;1;2;1
L1589;CF-3;GATE B PRODUÇÃO;Gate B Produção;2019-06-17 07:30:00.000;2019-06-17 16:30:00.000;2019-06-17 07:00:00.000;2019-06-18 22:00:00.000;-1;0;2;1
L1589;CF-3;SELAGEM;Selagem;2019-06-18 07:30:00.000;2019-06-18 16:30:00.000;2019-06-19 07:00:00.000;2019-06-19 22:00:00.000;-1;-1;1;1
L1589;CF-3;PINTURA;Pintura;2019-06-19 07:30:00.000;2019-06-19 16:30:00.000;2019-06-24 07:00:00.000;2019-06-25 22:00:00.000;-3;-2;2;1
L1589;CF-3;COMPL POS PINTURA;Compl Pós-Pint + Hoisting;2019-06-24 12:30:00.000;2019-06-24 16:30:00.000;2019-06-26 07:00:00.000;2019-06-26 12:00:00.000;-2;-2;1;1
L1589;CF-3;PU FINAL;PU Final;2019-06-25 07:30:00.000;2019-06-26 16:30:00.000;2019-06-26 13:00:00.000;2019-06-26 22:00:00.000;0;-1;1;2
L1589;CF-3;GATE C;Gate C;2019-06-27 07:30:00.000;2019-06-27 16:30:00.000;2019-06-27 07:00:00.000;2019-06-27 10:00:00.000;0;0;1;1
L1589;CF-3;ENVIO EADI;Fuselagem Disponível;2019-06-28 07:30:00.000;2019-06-28 07:30:00.000;2019-06-27 17:26:00.000;2019-06-27 18:20:00.000;1;1;1;1
L1590;CF-1;67080;67080 - Enquadramento Porta;2019-05-23 07:30:00.000;2019-05-27 16:30:00.000;2019-05-21 10:00:00.000;2019-05-23 08:00:00.000;2;2;3;3
L1590;CF-1;67120;67120 - Piso;2019-05-23 07:30:00.000;2019-05-31 16:30:00.000;2019-05-20 08:00:00.000;2019-05-30 07:00:00.000;1;3;9;7
L1590;CF-1;67061;67061 - Lateral Lower Right;2019-05-24 07:30:00.000;2019-05-28 16:30:00.000;2019-05-22 08:00:00.000;2019-05-24 13:00:00.000;2;2;3;3
L1590;CF-1;67065;67065 - Lateral Lower Right;2019-05-30 07:30:00.000;2019-06-03 16:30:00.000;2019-05-28 07:00:00.000;2019-06-03 11:00:00.000;0;2;5;3
L1590;CF-1;67051;67051 - Lateral Lower Left;2019-05-29 07:30:00.000;2019-05-31 16:30:00.000;2019-05-24 13:00:00.000;2019-05-29 09:00:00.000;2;3;4;3
L1590;CF-1;67030;67030 - Shell Lower;2019-06-04 07:30:00.000;2019-06-06 16:30:00.000;2019-06-03 10:00:00.000;2019-06-06 15:00:00.000;0;1;4;3
L1590;CF-1;67042;67042 - Lateral Upper LF;2019-05-28 07:30:00.000;2019-05-30 16:30:00.000;2019-05-27 14:00:00.000;2019-05-28 11:00:00.000;2;1;2;3
L1590;CF-1;67041;67041 - Lateral Lower RH;2019-05-29 07:30:00.000;2019-05-31 16:30:00.000;2019-05-20 15:00:00.000;2019-05-29 11:00:00.000;2;7;8;3
L1590;CF-1;67040;67040 - Shell Upper;2019-06-03 07:30:00.000;2019-06-05 16:30:00.000;2019-05-30 09:00:00.000;2019-06-03 14:00:00.000;2;2;3;3
L1590;CF-1;67010;67010 - Assy Junction;2019-06-07 07:30:00.000;2019-06-11 16:30:00.000;2019-06-07 07:00:00.000;2019-06-12 08:30:00.000;-1;0;4;3
L1590;CF-1;INTERFACE;Interface ;2019-06-13 07:30:00.000;2019-06-17 16:30:00.000;2019-06-12 09:00:00.000;2019-06-14 15:00:00.000;1;1;3;3
L1590;CF-1;GATE A;Gate A;2019-06-13 07:30:00.000;2019-06-17 16:30:00.000;2019-06-17 07:00:00.000;2019-06-17 15:00:00.000;0;-2;1;3
L1590;CF-1;COMPLEMENTAÇÃO;Complementação;2019-06-18 07:30:00.000;2019-06-28 16:30:00.000;2019-06-18 07:00:00.000;2019-06-24 15:00:00.000;4;0;4;8
L1590;CF-1;GATE B QUA;Gate B Qualidade;2019-07-01 07:30:00.000;2019-07-01 09:30:00.000;2019-06-25 07:00:00.000;2019-06-28 15:00:00.000;1;4;4;1
L1590;CF-1;GATE B PRO;Gate B Produção;2019-07-01 10:00:00.000;2019-07-01 16:30:00.000;2019-07-01 07:00:00.000;2019-07-03 15:00:00.000;-2;0;3;1
L1590;CF-1;SELAGEM;Selagem;2019-07-02 07:30:00.000;2019-07-02 16:30:00.000;2019-07-04 07:00:00.000;2019-07-04 22:00:00.000;-2;-2;1;1
L1590;CF-1;PINTURA;Pintura;2019-07-03 07:30:00.000;2019-07-03 16:30:00.000;2019-07-05 07:00:00.000;2019-07-05 22:00:00.000;-2;-2;1;1
L1590;CF-1;PRÉ-INSPEÇÃO;Pré Inspeção;2019-07-04 07:30:00.000;2019-07-04 12:00:00.000;2019-07-10 07:00:00.000;2019-07-10 11:00:00.000;-3;-3;1;1
L1590;CF-1;INSPEÇÃO;Inspeção Sel Pint;2019-07-04 12:30:00.000;2019-07-04 16:30:00.000;2019-07-10 12:00:00.000;2019-07-10 22:00:00.000;-3;-3;1;1
L1590;CF-1;PU FINAL;PU Final;2019-07-05 07:30:00.000;2019-07-10 16:30:00.000;2019-07-11 07:00:00.000;2019-07-11 12:00:00.000;-1;-3;1;3
L1590;CF-1;GATE C;Gate C;2019-07-11 07:30:00.000;2019-07-11 16:30:00.000;2019-07-11 13:00:00.000;2019-07-11 14:30:00.000;0;0;1;1
L1590;CF-1;ENVIO EADI;Fuselagem Disponível;2019-07-12 07:30:00.000;2019-07-12 07:30:00.000;2019-07-18 17:26:00.000;2019-07-18 18:40:00.000;-4;-4;1;1
L1590;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-04-17 07:30:00.000;2019-04-22 16:30:00.000;2019-04-12 06:30:00.000;2019-04-12 14:30:00.000;5;3;1;3
L1590;CF-3;65420;65420 - Enquadramento Porta;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-01 06:30:00.000;2019-04-02 13:30:00.000;20;19;2;3
L1590;CF-3;65480;65480 - Enquadramento Porta;2019-04-26 07:30:00.000;2019-04-30 16:30:00.000;2019-04-03 08:35:00.000;2019-04-08 08:30:00.000;15;15;3;3
L1590;CF-3;65540;65540 - Enquadramento Porta;2019-04-26 07:30:00.000;2019-04-30 16:30:00.000;2019-04-09 13:40:00.000;2019-04-11 13:30:00.000;12;12;3;3
L1590;CF-3;65600;65600 - Piso;2019-05-10 07:30:00.000;2019-05-14 16:30:00.000;2019-04-10 13:00:00.000;2019-04-12 15:30:00.000;20;20;3;3
L1590;CF-3;65660;65660 - Piso;2019-05-10 07:30:00.000;2019-05-14 16:30:00.000;2019-03-29 06:30:00.000;2019-04-01 15:00:00.000;28;27;2;3
L1590;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-04-23 07:30:00.000;2019-04-25 16:30:00.000;2019-04-12 22:40:00.000;2019-04-16 21:45:00.000;6;6;3;3
L1590;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-02 16:20:00.000;2019-04-04 07:00:00.000;19;18;2;3
L1590;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-05-06 07:30:00.000;2019-05-08 16:30:00.000;2019-04-10 16:50:00.000;2019-04-12 19:00:00.000;16;16;3;3
L1590;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-04-01 15:20:00.000;2019-04-03 07:00:00.000;15;15;2;3
L1590;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-04-08 21:40:00.000;2019-04-10 21:30:00.000;11;11;3;3
L1590;CF-3;65180;65180 - Lower Panel;2019-04-26 07:30:00.000;2019-04-30 16:30:00.000;2019-04-16 22:00:00.000;2019-04-18 19:15:00.000;7;7;3;3
L1590;CF-3;65720;65720 - Lower Fuselage;2019-05-02 07:30:00.000;2019-05-06 16:30:00.000;2019-04-18 21:15:00.000;2019-04-23 15:00:00.000;8;8;3;3
L1590;CF-3;65240;65240 - Lower Panel RH;2019-05-06 07:30:00.000;2019-05-08 16:30:00.000;2019-04-09 13:40:00.000;2019-04-16 07:40:00.000;14;17;6;3
L1590;CF-3;65110;65110 - Lateral LowerRH;2019-05-09 07:30:00.000;2019-05-16 16:30:00.000;2019-04-25 08:00:00.000;2019-05-06 07:00:00.000;8;9;7;6
L1590;CF-3;65120;65120 - Lower Panel LF;2019-05-10 07:30:00.000;2019-05-14 16:30:00.000;2019-04-15 07:30:00.000;2019-04-17 13:30:00.000;17;17;3;3
L1590;CF-3;65900;65900 - Shell Lower;2019-05-20 07:30:00.000;2019-05-27 16:30:00.000;2019-05-06 07:00:00.000;2019-05-10 23:00:00.000;11;10;5;6
L1590;CF-3;65400;65400 - Upper Panel;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-08 08:00:00.000;2019-04-09 22:00:00.000;16;15;2;3
L1590;CF-3;65360;65360 - Upper Panel RH;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-15 13:10:00.000;2019-04-18 06:40:00.000;9;10;4;3
L1590;CF-3;65300;65300 - Upper Panel LF;2019-04-30 07:30:00.000;2019-05-03 16:30:00.000;2019-04-11 06:50:00.000;2019-04-15 13:00:00.000;12;12;3;3
L1590;CF-3;65780;65780 - Lateral Upper LF;2019-05-07 07:30:00.000;2019-05-09 16:30:00.000;2019-04-25 07:20:00.000;2019-04-29 15:00:00.000;7;7;3;3
L1590;CF-3;65840;65840 - Lateral Upper RH;2019-05-07 07:30:00.000;2019-05-09 16:30:00.000;2019-04-22 22:30:00.000;2019-04-25 23:20:00.000;9;10;4;3
L1590;CF-3;65960;65960 - Shell Upper;2019-05-15 07:30:00.000;2019-05-22 16:30:00.000;2019-04-30 13:15:00.000;2019-05-07 15:00:00.000;11;10;5;6
L1590;CF-3;66000;66000 - Assy Junction;2019-05-28 07:30:00.000;2019-06-04 16:30:00.000;2019-05-14 07:15:00.000;2019-05-21 07:00:00.000;10;10;6;6
L1590;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-06-06 07:30:00.000;2019-06-10 16:30:00.000;2019-05-21 08:00:00.000;2019-05-28 08:00:00.000;9;12;6;3
L1590;CF-3;GATE A;Gate A;2019-06-11 07:30:00.000;2019-06-13 16:30:00.000;2019-05-28 12:30:00.000;2019-05-30 21:30:00.000;10;10;3;3
L1590;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-06-14 07:30:00.000;2019-06-17 16:30:00.000;2019-06-13 07:00:00.000;2019-06-14 15:30:00.000;1;1;2;2
L1590;CF-3;COMPLEMENTAÇÃO;Complementação;2019-06-18 07:30:00.000;2019-06-27 16:30:00.000;2019-06-17 07:00:00.000;2019-06-28 22:00:00.000;-1;1;9;7
L1590;CF-3;GATE B QUALIDADE;Gate B Qualidade;2019-06-28 07:30:00.000;2019-06-28 16:30:00.000;2019-07-01 07:00:00.000;2019-07-01 12:00:00.000;-1;-1;1;1
L1590;CF-3;GATE B PRODUÇÃO;Gate B Produção;2019-07-01 07:30:00.000;2019-07-01 16:30:00.000;2019-07-01 13:00:00.000;2019-07-01 22:00:00.000;0;0;1;1
L1590;CF-3;SELAGEM;Selagem;2019-07-02 07:30:00.000;2019-07-02 16:30:00.000;2019-07-02 07:00:00.000;2019-07-02 22:00:00.000;0;0;1;1
L1590;CF-3;PINTURA;Pintura;2019-07-03 07:30:00.000;2019-07-03 16:30:00.000;2019-07-03 07:00:00.000;2019-07-05 07:00:00.000;-2;0;3;1
L1590;CF-3;COMPL POS PINTURA;Compl Pós-Pint + Hoisting;2019-07-04 12:30:00.000;2019-07-04 16:30:00.000;2019-07-05 07:30:00.000;2019-07-10 15:00:00.000;-3;-1;3;1
L1590;CF-3;PU FINAL;PU Final;2019-07-05 07:30:00.000;2019-07-10 16:30:00.000;2019-07-11 07:00:00.000;2019-07-11 15:00:00.000;-1;-3;1;3
L1590;CF-3;GATE C;Gate C;2019-07-11 07:30:00.000;2019-07-11 16:30:00.000;2019-07-12 07:00:00.000;2019-07-12 15:00:00.000;-1;-1;1;1
L1590;CF-3;ENVIO EADI;Fuselagem Disponível;2019-07-12 07:30:00.000;2019-07-12 07:30:00.000;2019-07-18 18:45:00.000;2019-07-18 19:40:00.000;-4;-4;1;1
L1591;CF-1;67080;67080 - Enquadramento Porta;2019-05-29 07:30:00.000;2019-05-31 16:30:00.000;2019-05-27 10:00:00.000;2019-05-29 09:00:00.000;2;2;3;3
L1591;CF-1;67120;67120 - Piso;2019-05-29 07:30:00.000;2019-06-06 16:30:00.000;2019-05-24 13:30:00.000;2019-06-05 10:00:00.000;1;3;9;7
L1591;CF-1;67061;67061 - Lateral Lower Right;2019-05-30 07:30:00.000;2019-06-03 16:30:00.000;2019-05-28 09:00:00.000;2019-05-29 13:00:00.000;3;2;2;3
L1591;CF-1;67065;67065 - Lateral Lower Right;2019-06-05 07:30:00.000;2019-06-07 16:30:00.000;2019-05-30 09:00:00.000;2019-06-07 15:00:00.000;0;4;7;3
L1591;CF-1;67051;67051 - Lateral Lower Left;2019-06-04 07:30:00.000;2019-06-06 16:30:00.000;2019-06-04 08:00:00.000;2019-06-05 15:00:00.000;1;0;2;3
L1591;CF-1;67030;67030 - Shell Lower;2019-06-10 07:30:00.000;2019-06-12 16:30:00.000;2019-06-07 09:00:00.000;2019-06-12 14:00:00.000;0;1;4;3
L1591;CF-1;67042;67042 - Lateral Upper LF;2019-06-03 07:30:00.000;2019-06-05 16:30:00.000;2019-05-30 10:00:00.000;2019-05-31 11:00:00.000;3;2;2;3
L1591;CF-1;67041;67041 - Lateral Lower RH;2019-06-04 07:30:00.000;2019-06-06 16:30:00.000;2019-05-29 13:00:00.000;2019-06-07 11:20:00.000;-1;4;8;3
L1591;CF-1;67040;67040 - Shell Upper;2019-06-07 07:30:00.000;2019-06-11 16:30:00.000;2019-06-07 14:00:00.000;2019-06-11 15:30:00.000;0;0;3;3
L1591;CF-1;67010;67010 - Assy Junction;2019-06-13 07:30:00.000;2019-06-17 16:30:00.000;2019-06-12 14:50:00.000;2019-06-18 08:00:00.000;-1;1;5;3
L1591;CF-1;INTERFACE;Interface ;2019-06-19 07:30:00.000;2019-06-25 16:30:00.000;2019-06-18 08:30:00.000;2019-06-26 15:00:00.000;-1;1;6;4
L1591;CF-1;GATE A;Gate A;2019-06-19 07:30:00.000;2019-06-25 16:30:00.000;2019-06-27 07:00:00.000;2019-06-27 13:00:00.000;-2;-5;1;4
L1591;CF-1;COMPLEMENTAÇÃO;Complementação;2019-06-26 07:30:00.000;2019-07-04 16:30:00.000;2019-06-28 07:00:00.000;2019-07-03 15:00:00.000;1;-2;4;7
L1591;CF-1;GATE B QUA;Gate B Qualidade;2019-07-05 07:30:00.000;2019-07-05 09:30:00.000;2019-07-04 07:00:00.000;2019-07-04 15:00:00.000;1;1;1;1
L1591;CF-1;GATE B PRO;Gate B Produção;2019-07-05 10:00:00.000;2019-07-05 16:30:00.000;2019-07-05 07:00:00.000;2019-07-05 15:00:00.000;0;0;1;1
L1591;CF-1;SELAGEM;Selagem;2019-07-10 07:30:00.000;2019-07-10 16:30:00.000;2019-07-10 07:00:00.000;2019-07-10 22:00:00.000;0;0;1;1
L1591;CF-1;PINTURA;Pintura;2019-07-11 07:30:00.000;2019-07-11 16:30:00.000;2019-07-11 07:00:00.000;2019-07-16 15:00:00.000;-3;0;4;1
L1591;CF-1;PRÉ-INSPEÇÃO;Pré Inspeção;2019-07-12 07:30:00.000;2019-07-12 12:00:00.000;2019-07-17 07:00:00.000;2019-07-18 06:30:00.000;-4;-3;2;1
L1591;CF-1;INSPEÇÃO;Inspeção Sel Pint;2019-07-12 12:30:00.000;2019-07-12 16:30:00.000;2019-07-18 07:00:00.000;2019-07-18 11:00:00.000;-4;-4;1;1
L1591;CF-1;PU FINAL;PU Final;2019-07-15 07:30:00.000;2019-07-16 16:30:00.000;2019-07-18 13:00:00.000;2019-07-18 18:00:00.000;-2;-3;1;2
L1591;CF-1;GATE C;Gate C;2019-07-17 07:30:00.000;2019-07-17 16:30:00.000;2019-07-19 07:00:00.000;2019-07-19 14:30:00.000;-2;-2;1;1
L1591;CF-1;ENVIO EADI;Fuselagem Disponível;2019-07-18 07:30:00.000;2019-07-18 07:30:00.000;2019-07-24 14:00:00.000;2019-07-24 16:00:00.000;-4;-4;1;1
L1591;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-04-24 07:30:00.000;2019-04-26 16:30:00.000;2019-04-15 06:30:00.000;2019-04-15 14:30:00.000;8;6;1;3
